,price,volume
2017-04-13,7526.0,
2017-04-14,7554.0,
2017-04-15,7501.0,
2017-04-16,7513.0,
2017-04-17,7526.0,
2017-04-18,7466.0,
2017-04-19,7464.0,
2017-04-20,7480.0,
2017-04-21,7401.0,
2017-04-22,7401.0,
2017-04-23,7390.0,
2017-04-24,7376.0,
2017-04-25,7416.0,
2017-04-26,7424.0,
2017-04-27,7406.0,
2017-04-28,7429.0,
2017-04-29,7445.0,
2017-04-30,7472.0,
2017-05-01,7474.0,
2017-05-02,7485.0,
2017-05-03,7483.0,
2017-05-04,7479.0,
2017-05-05,7456.0,
2017-05-06,7460.0,
2017-05-07,7446.0,
2017-05-08,7390.0,
2017-05-09,7442.0,
2017-05-10,7454.0,
2017-05-11,7461.0,
2017-05-12,7435.0,
2017-05-13,7450.0,
2017-05-14,7424.0,
2017-05-15,7436.0,
2017-05-16,7430.0,
2017-05-17,7431.0,
2017-05-18,7473.0,
2017-05-19,7468.0,
2017-05-20,7422.0,
2017-05-21,7414.0,
2017-05-22,7366.0,
2017-05-23,7456.0,
2017-05-24,7482.0,
2017-05-25,7454.0,
2017-05-26,7298.0,
2017-05-27,7275.0,
2017-05-28,7341.0,
2017-05-29,7305.0,
2017-05-30,7361.0,
2017-05-31,7376.0,
2017-06-01,7387.0,
2017-06-02,7365.0,
2017-06-03,7355.0,
2017-06-04,7360.0,
2017-06-07,7390.0,
2017-06-08,7392.0,
2017-06-09,7298.0,
2017-06-10,7339.0,
2017-06-11,7319.0,
2017-06-12,7318.0,
2017-06-13,7329.0,
2017-06-14,7355.0,
2017-06-15,7376.0,
2017-06-16,7373.0,
2017-06-17,7349.0,
2017-06-18,7388.0,
2017-06-19,7385.0,
2017-06-20,7392.0,
2017-06-21,7379.0,
2017-06-22,7398.0,
2017-06-23,7403.0,
2017-06-24,7376.0,
2017-06-25,7359.0,
2017-06-26,7328.0,
2017-06-27,7375.0,
2017-06-28,7349.0,
2017-06-29,7357.0,
2017-06-30,7336.0,
2017-07-01,7328.0,
2017-07-02,7365.0,
2017-07-03,7314.0,
2017-07-04,7321.0,
2017-07-05,7307.0,
2017-07-06,7337.0,
2017-07-07,7360.0,
2017-07-08,7352.0,
2017-07-09,7324.0,
2017-07-14,7342.0,
2017-07-15,7366.0,
2017-07-16,7371.0,
2017-07-17,7328.0,
2017-07-18,7357.0,
2017-07-19,7395.0,
2017-07-20,7414.0,
2017-07-21,7365.0,
2017-07-22,7394.0,
2017-07-23,7352.0,
2017-07-24,7385.0,
2017-07-25,7405.0,
2017-07-26,7394.0,
2017-07-27,7387.0,
2017-07-28,7408.0,
2017-07-29,7407.0,
2017-07-30,7365.0,
2017-07-31,7384.0,
2017-08-01,7390.0,
2017-08-02,7398.0,
2017-08-03,7422.0,
2017-08-04,7393.0,
2017-08-05,7388.0,
2017-08-06,7432.0,
2017-08-07,7385.0,
2017-08-10,7380.0,
2017-08-11,7407.0,
2017-08-12,7384.0,
2017-08-13,7352.0,
2017-08-14,7344.0,
2017-08-15,7394.0,
2017-08-16,7380.0,
2017-08-18,7379.0,
2017-08-19,7414.0,
2017-08-20,7434.0,
2017-08-21,7397.0,
2017-08-22,7378.0,
2017-08-23,7398.0,
2017-08-24,7421.0,
2017-08-25,7366.0,
2017-08-26,7401.0,
2017-08-27,7377.0,
2017-08-28,7382.0,
2017-08-29,7399.0,
2017-08-30,7345.0,
2017-08-31,7400.0,
2017-09-01,7391.0,
2017-09-02,7414.0,
2017-09-03,7359.0,
2017-09-04,7335.0,
2017-09-05,7350.0,
2017-09-06,7382.0,
2017-09-07,7385.0,
2017-09-08,7353.0,
2017-09-09,7357.0,
2017-09-10,7374.0,
2017-09-11,7366.0,
2017-09-12,7373.0,
2017-09-13,7344.0,
2017-09-14,7383.0,
2017-09-15,7384.0,
2017-09-16,7363.0,
2017-09-17,7383.0,
2017-09-18,7370.0,
2017-09-20,7398.0,
2017-09-21,7411.0,
2017-09-22,7388.0,
2017-09-23,7375.0,
2017-09-24,7381.0,
2017-09-25,7404.0,
2017-09-26,7421.0,
2017-09-27,7394.0,
2017-09-28,7329.0,
2017-09-29,7404.0,
2017-09-30,7386.0,
2017-10-01,7366.0,
2017-10-02,7327.0,
2017-10-03,7371.0,
2017-10-04,7368.0,
2017-10-05,7371.0,
2017-10-06,7390.0,
2017-10-07,7360.0,
2017-10-08,7352.0,
2017-10-09,7359.0,
2017-10-10,7341.0,
2017-10-11,7407.0,
2017-10-12,7376.0,
2017-10-13,7377.0,
2017-10-14,7357.0,
2017-10-15,7362.0,
2017-10-16,7383.0,
2017-10-17,7381.0,
2017-10-18,7398.0,
2017-10-19,7391.0,
2017-10-20,7402.0,
2017-10-21,7323.0,
2017-10-22,7326.0,
2017-10-23,7299.0,
2017-10-24,7336.0,
2017-10-25,7347.0,
2017-10-26,7353.0,
2017-10-27,7353.0,
2017-10-28,7340.0,
2017-10-29,7331.0,
2017-10-30,7312.0,
2017-10-31,7342.0,
2017-11-01,7366.0,
2017-11-02,7355.0,
2017-11-03,7368.0,
2017-11-04,7380.0,
2017-11-05,7350.0,
2017-11-06,7351.0,
2017-11-07,7368.0,
2017-11-08,7376.0,
2017-11-09,7365.0,
2017-11-10,7394.0,
2017-11-11,7420.0,
2017-11-12,7370.0,
2017-11-13,7371.0,
2017-11-14,7398.0,
2017-11-15,7380.0,
2017-11-16,7356.0,
