,price,volume
2018-03-03,388.0,
2018-03-04,381.0,
2018-03-05,380.0,
2018-03-06,377.0,
2018-03-07,373.0,
2018-03-08,365.0,
2018-03-09,365.0,
2018-03-10,361.0,
2018-03-11,358.0,
2018-03-12,372.0,
2018-03-13,381.0,
2018-03-14,385.0,
2018-03-15,381.0,
2018-03-16,384.0,
2018-03-17,393.0,
2018-03-18,396.0,
2018-03-19,402.0,
2018-03-21,397.0,
2018-03-22,396.0,
2018-03-24,404.0,
2018-03-25,412.0,
2018-03-26,419.0,
2018-03-27,413.0,
2018-03-28,407.0,
2018-03-29,403.0,
2018-03-30,412.0,
2018-03-31,430.0,
2018-04-01,442.0,
2018-04-02,438.0,
2018-04-03,448.0,
2018-04-04,446.0,
2018-04-05,443.0,
2018-04-06,441.0,
2018-04-07,435.0,
2018-04-08,441.0,
2018-04-09,447.0,
2018-04-10,441.0,
2018-04-11,424.0,
2018-04-12,408.0,
2018-04-13,393.0,
2018-04-14,379.0,
2018-04-15,370.0,
2018-04-16,380.0,
2018-04-17,391.0,
2018-04-18,396.0,
2018-04-19,407.0,
2018-04-20,414.0,
2018-04-21,408.0,
2018-04-22,406.0,
2018-04-23,402.0,
2018-04-24,397.0,
2018-04-25,400.0,
2018-04-26,403.0,
2018-04-27,389.0,
2018-04-28,385.0,
2018-04-29,400.0,
2018-04-30,417.0,
2018-05-01,437.0,
2018-05-02,454.0,
2018-05-03,457.0,
2018-05-04,450.0,
2018-05-05,445.0,
2018-05-06,453.0,
2018-05-08,430.0,
2018-05-09,416.0,
2018-05-10,403.0,
2018-05-11,413.0,
2018-05-12,424.0,
2018-05-13,417.0,
2018-05-14,420.0,
2018-05-15,431.0,
2018-05-16,444.0,
2018-05-17,447.0,
2018-05-18,443.0,
2018-05-19,432.0,
2018-05-20,428.0,
2018-05-21,434.0,
2018-05-22,432.0,
2018-05-23,423.0,
2018-05-24,420.0,
2018-05-25,420.0,
2018-05-26,432.0,
2018-05-27,446.0,
2018-05-28,469.0,
2018-05-29,492.0,
2018-05-30,516.0,
2018-05-31,537.0,
2018-06-01,561.0,
2018-06-02,565.0,
2018-06-03,591.0,
2018-06-04,586.0,
2018-06-05,589.0,
2018-06-06,605.0,
2018-06-07,597.0,
2018-06-08,597.0,
2018-06-09,601.0,
2018-06-10,599.0,
2018-06-11,599.0,
2018-06-12,606.0,
2018-06-13,589.0,
2018-06-14,560.0,
2018-06-15,532.0,
2018-06-16,509.0,
2018-06-17,493.0,
2018-06-18,473.0,
2018-06-19,454.0,
2018-06-20,441.0,
2018-06-21,442.0,
2018-06-22,431.0,
2018-06-23,417.0,
2018-06-24,412.0,
2018-06-25,417.0,
2018-06-26,410.0,
2018-06-27,402.0,
2018-06-28,389.0,
2018-06-29,376.0,
2018-06-30,383.0,
2018-07-01,395.0,
2018-07-02,407.0,
2018-07-03,407.0,
2018-07-04,409.0,
2018-07-05,404.0,
2018-07-06,404.0,
2018-07-07,405.0,
2018-07-08,403.0,
2018-07-09,404.0,
2018-07-10,405.0,
2018-07-11,407.0,
2018-07-12,419.0,
2018-07-13,439.0,
2018-07-14,457.0,
2018-07-15,467.0,
2018-07-16,472.0,
2018-07-17,486.0,
2018-07-18,509.0,
2018-07-19,522.0,
2018-07-20,532.0,
2018-07-21,511.0,
2018-07-22,499.0,
2018-07-23,500.0,
2018-07-24,483.0,
2018-07-25,467.0,
2018-07-26,459.0,
2018-07-27,443.0,
2018-07-28,425.0,
2018-07-29,418.0,
