,price,volume
2018-03-26,4.0,
2018-03-27,4.0,
2018-03-28,4.0,
2018-03-29,4.0,
2018-03-30,4.0,
2018-03-31,4.0,
2018-04-01,4.0,
2018-04-02,4.0,
2018-04-03,4.0,
2018-04-04,3.0,
2018-04-05,3.0,
2018-04-06,3.0,
2018-04-07,3.0,
2018-04-08,3.0,
2018-04-09,3.0,
2018-04-10,3.0,
2018-04-11,3.0,
2018-04-12,3.0,
2018-04-13,3.0,
2018-04-14,3.0,
2018-04-15,3.0,
2018-04-16,2.0,
2018-04-17,2.0,
2018-04-18,2.0,
2018-04-19,2.0,
2018-04-20,3.0,
2018-04-21,3.0,
2018-04-22,3.0,
2018-04-23,3.0,
2018-04-24,4.0,
2018-04-25,4.0,
2018-04-26,4.0,
2018-04-27,4.0,
2018-04-28,4.0,
2018-04-29,4.0,
2018-04-30,4.0,
2018-05-01,4.0,
2018-05-02,4.0,
2018-05-03,5.0,
2018-05-04,5.0,
2018-05-05,5.0,
2018-05-06,5.0,
2018-05-07,5.0,
2018-05-08,5.0,
2018-05-09,5.0,
2018-05-10,5.0,
2018-05-11,5.0,
2018-05-12,5.0,
2018-05-13,5.0,
2018-05-14,5.0,
2018-05-15,5.0,
2018-05-16,5.0,
2018-05-17,5.0,
2018-05-18,5.0,
2018-05-19,5.0,
2018-05-20,5.0,
2018-05-21,5.0,
2018-05-22,5.0,
2018-05-23,5.0,
2018-05-24,5.0,
2018-05-25,5.0,
2018-05-26,5.0,
2018-05-27,5.0,
2018-05-28,5.0,
2018-05-29,4.0,
2018-05-30,4.0,
2018-05-31,4.0,
2018-06-01,4.0,
2018-06-02,4.0,
2018-06-03,4.0,
2018-06-04,4.0,
2018-06-05,4.0,
2018-06-06,4.0,
2018-06-07,4.0,
2018-06-08,4.0,
2018-06-09,4.0,
2018-06-10,4.0,
2018-06-11,5.0,
2018-06-12,5.0,
2018-06-13,5.0,
2018-06-14,6.0,
2018-06-15,6.0,
2018-06-16,6.0,
2018-06-17,6.0,
2018-06-18,7.0,
2018-06-19,7.0,
2018-06-20,7.0,
2018-06-21,7.0,
2018-06-22,7.0,
2018-06-23,7.0,
2018-06-24,7.0,
2018-06-25,7.0,
2018-06-26,7.0,
2018-06-27,7.0,
2018-06-28,7.0,
2018-06-29,7.0,
2018-06-30,7.0,
2018-07-01,7.0,
2018-07-02,7.0,
2018-07-03,7.0,
2018-07-04,7.0,
2018-07-05,7.0,
2018-07-06,7.0,
2018-07-07,7.0,
2018-07-08,7.0,
2018-07-09,7.0,
2018-07-10,7.0,
2018-07-11,7.0,
2018-07-12,7.0,
2018-07-13,7.0,
2018-07-14,7.0,
2018-07-15,7.0,
2018-07-16,7.0,
2018-07-17,7.0,
